city,latitude,longitude,time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,pressure_msl,cloud_cover,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Karachi,24.8607,67.0011,2026-06-28 06:00:00,28.9,79,0.0,12.8,264,1002.3,23,38.9,17.6,148.0,5.8,4.6,50.0,66
Karachi,24.8607,67.0011,2026-06-28 07:00:00,29.2,78,0.0,15.7,264,1002.6,45,45.2,19.2,171.0,6.2,4.9,51.0,66
Karachi,24.8607,67.0011,2026-06-28 08:00:00,29.9,74,0.0,16.9,268,1003.1,98,54.2,22.9,184.0,6.1,5.1,54.0,66
Karachi,24.8607,67.0011,2026-06-28 09:00:00,30.7,70,0.0,16.6,268,1003.4,85,56.6,23.9,177.0,5.2,5.1,59.0,66
Karachi,24.8607,67.0011,2026-06-28 10:00:00,31.5,66,0.0,16.1,259,1003.3,66,59.0,24.4,160.0,3.9,4.9,66.0,67
Karachi,24.8607,67.0011,2026-06-28 11:00:00,32.1,63,0.0,16.6,250,1003.2,100,58.7,24.1,148.0,2.9,4.7,71.0,67
Karachi,24.8607,67.0011,2026-06-28 12:00:00,31.9,65,0.0,16.3,247,1002.8,77,57.4,23.3,145.0,2.4,4.5,73.0,67
Karachi,24.8607,67.0011,2026-06-28 13:00:00,31.9,64,0.0,16.8,238,1002.4,82,57.3,23.0,147.0,2.2,4.3,73.0,68
Karachi,24.8607,67.0011,2026-06-28 14:00:00,31.9,65,0.1,18.3,232,1002.0,93,55.3,22.4,152.0,2.2,4.2,72.0,68
Karachi,24.8607,67.0011,2026-06-28 15:00:00,31.1,68,0.1,19.6,236,1001.4,76,62.2,24.6,162.0,2.6,4.1,69.0,68
Karachi,24.8607,67.0011,2026-06-28 16:00:00,31.1,69,0.1,19.0,235,1000.9,61,54.4,21.9,174.0,3.2,4.1,64.0,68
Karachi,24.8607,67.0011,2026-06-28 17:00:00,30.7,70,0.0,19.6,237,1000.4,63,53.6,21.9,181.0,4.0,4.1,59.0,69
Karachi,24.8607,67.0011,2026-06-28 18:00:00,30.2,72,0.0,18.7,245,1000.6,39,51.9,21.7,177.0,5.0,4.2,55.0,68
Karachi,24.8607,67.0011,2026-06-28 19:00:00,29.7,75,0.0,18.2,247,1000.8,68,49.1,21.2,167.0,6.2,4.3,51.0,68
Karachi,24.8607,67.0011,2026-06-28 20:00:00,29.6,75,0.1,17.7,243,1001.3,66,48.1,21.7,159.0,6.9,4.4,49.0,68
Karachi,24.8607,67.0011,2026-06-28 21:00:00,29.4,76,0.1,19.0,240,1001.8,59,49.2,22.6,156.0,6.9,4.4,48.0,69
Karachi,24.8607,67.0011,2026-06-28 22:00:00,29.3,77,0.1,17.8,247,1002.4,30,49.8,23.1,154.0,6.4,4.3,49.0,69
Karachi,24.8607,67.0011,2026-06-28 23:00:00,29.0,78,0.0,17.0,252,1002.9,27,46.4,22.1,149.0,5.9,4.2,49.0,69
Karachi,24.8607,67.0011,2026-06-29 00:00:00,28.8,80,0.0,16.2,255,1002.3,22,46.1,21.8,137.0,5.3,4.0,49.0,69
Karachi,24.8607,67.0011,2026-06-29 01:00:00,28.6,81,0.0,14.9,253,1002.0,20,40.4,18.3,123.0,4.6,3.7,50.0,70
Karachi,24.8607,67.0011,2026-06-29 02:00:00,28.5,82,0.0,14.0,261,1001.5,18,39.1,17.9,113.0,4.1,3.6,50.0,70
Karachi,24.8607,67.0011,2026-06-29 03:00:00,28.3,82,0.0,13.9,266,1001.3,23,38.8,17.9,107.0,3.9,3.6,50.0,70
Karachi,24.8607,67.0011,2026-06-29 04:00:00,28.2,83,0.0,13.6,264,1001.1,24,38.8,17.9,105.0,3.8,3.7,50.0,70
Karachi,24.8607,67.0011,2026-06-29 05:00:00,28.3,82,0.0,14.9,263,1000.9,25,49.4,21.9,116.0,4.5,4.0,50.0,70
Karachi,24.8607,67.0011,2026-06-29 06:00:00,28.2,82,0.0,14.8,261,1001.1,20,49.4,22.2,154.0,5.4,4.3,51.0,70
Karachi,24.8607,67.0011,2026-06-29 07:00:00,28.8,79,0.0,16.9,256,1001.5,40,60.3,25.3,204.0,6.5,4.8,52.0,71
Karachi,24.8607,67.0011,2026-06-29 08:00:00,29.6,74,0.0,17.7,251,1001.8,16,70.5,28.3,235.0,7.0,5.1,54.0,71
Karachi,24.8607,67.0011,2026-06-29 09:00:00,30.3,70,0.0,18.1,247,1002.1,40,72.6,28.5,227.0,6.1,5.0,59.0,72
Karachi,24.8607,67.0011,2026-06-29 10:00:00,30.9,67,0.0,18.6,242,1002.4,41,72.6,28.5,199.0,4.6,4.7,66.0,72
Karachi,24.8607,67.0011,2026-06-29 11:00:00,31.7,62,0.0,18.8,241,1002.5,72,71.0,27.6,177.0,3.4,4.5,71.0,73
Karachi,24.8607,67.0011,2026-06-29 12:00:00,31.8,60,0.0,19.0,242,1002.1,83,70.3,27.1,172.0,2.9,4.3,73.0,73
Karachi,24.8607,67.0011,2026-06-29 13:00:00,32.2,59,0.0,19.3,242,1001.4,98,70.3,27.0,173.0,2.7,4.2,74.0,73
Karachi,24.8607,67.0011,2026-06-29 14:00:00,32.1,60,0.0,19.9,240,1000.8,99,65.2,25.6,178.0,3.0,4.1,73.0,74
Karachi,24.8607,67.0011,2026-06-29 15:00:00,31.6,62,0.0,19.3,243,1000.3,95,63.3,25.1,189.0,3.8,4.1,68.0,74
Karachi,24.8607,67.0011,2026-06-29 16:00:00,31.3,64,0.0,19.2,242,999.8,98,61.7,24.4,203.0,5.1,4.2,62.0,74
Karachi,24.8607,67.0011,2026-06-29 17:00:00,30.9,64,0.0,18.7,254,999.8,95,79.9,30.7,212.0,6.6,4.0,55.0,74
Karachi,24.8607,67.0011,2026-06-29 18:00:00,30.2,66,0.0,18.0,256,999.8,84,77.3,31.2,210.0,7.9,4.3,53.0,75
Karachi,24.8607,67.0011,2026-06-29 19:00:00,29.8,69,0.0,17.8,252,999.9,72,75.7,31.8,203.0,9.6,4.8,49.0,76
Karachi,24.8607,67.0011,2026-06-29 20:00:00,29.5,71,0.0,17.2,241,1000.2,64,70.3,30.9,195.0,10.7,5.1,47.0,77
Karachi,24.8607,67.0011,2026-06-29 21:00:00,29.2,74,0.1,18.4,238,1001.1,45,66.6,30.0,190.0,10.6,5.1,46.0,77
Karachi,24.8607,67.0011,2026-06-29 22:00:00,29.2,75,0.0,18.4,241,1001.6,12,56.5,26.6,185.0,9.9,4.9,46.0,78
Karachi,24.8607,67.0011,2026-06-29 23:00:00,29.1,74,0.0,18.2,243,1001.5,17,50.6,25.0,176.0,8.9,4.7,47.0,78
Karachi,24.8607,67.0011,2026-06-30 00:00:00,28.9,76,0.0,17.1,245,1001.5,24,44.8,21.1,157.0,7.7,4.5,48.0,79
Karachi,24.8607,67.0011,2026-06-30 01:00:00,28.8,76,0.0,17.3,241,1001.1,16,44.6,20.5,135.0,6.3,4.2,49.0,79
Karachi,24.8607,67.0011,2026-06-30 02:00:00,28.7,77,0.0,16.2,243,1000.6,12,44.9,20.5,119.0,5.2,4.1,50.0,79
Karachi,24.8607,67.0011,2026-06-30 03:00:00,28.6,77,0.0,16.5,248,1000.6,31,46.2,20.7,113.0,4.7,4.1,50.0,79
Karachi,24.8607,67.0011,2026-06-30 04:00:00,28.6,77,0.0,17.2,252,1000.5,30,46.4,20.7,113.0,4.5,4.2,50.0,79
Karachi,24.8607,67.0011,2026-06-30 05:00:00,28.7,78,0.0,16.5,256,1000.3,41,49.6,21.2,126.0,4.5,4.1,50.0,80
Karachi,24.8607,67.0011,2026-06-30 06:00:00,28.7,79,0.0,16.3,253,1000.5,36,48.0,21.3,162.0,6.0,4.5,49.0,79
Karachi,24.8607,67.0011,2026-06-30 07:00:00,29.2,76,0.0,19.0,251,1000.9,28,51.8,22.5,210.0,7.9,5.0,48.0,79
Karachi,24.8607,67.0011,2026-06-30 08:00:00,29.8,73,0.0,19.8,251,1001.0,38,60.1,25.7,240.0,8.8,5.3,49.0,79
Karachi,24.8607,67.0011,2026-06-30 09:00:00,30.4,70,0.1,20.9,249,1001.3,63,58.9,25.0,235.0,7.7,5.2,55.0,79
Karachi,24.8607,67.0011,2026-06-30 10:00:00,30.9,67,0.2,20.3,247,1001.7,100,59.6,24.9,213.0,5.5,5.0,64.0,79
Karachi,24.8607,67.0011,2026-06-30 11:00:00,30.7,69,0.2,19.4,248,1001.5,97,61.0,25.4,196.0,3.9,4.7,70.0,78
Karachi,24.8607,67.0011,2026-06-30 12:00:00,31.3,66,0.0,18.9,243,1001.3,39,58.8,24.7,191.0,3.4,4.5,71.0,78
Karachi,24.8607,67.0011,2026-06-30 13:00:00,32.3,61,0.0,18.9,239,1000.8,51,55.6,23.5,191.0,3.4,4.4,70.0,78
Karachi,24.8607,67.0011,2026-06-30 14:00:00,31.8,63,0.0,19.3,234,1000.3,67,57.3,23.6,195.0,3.8,4.3,68.0,78
Karachi,24.8607,67.0011,2026-06-30 15:00:00,31.4,66,0.1,20.2,231,999.8,65,58.6,24.0,207.0,4.5,4.3,65.0,77
Karachi,24.8607,67.0011,2026-06-30 16:00:00,31.1,68,0.2,19.0,237,999.2,77,55.4,22.9,223.0,5.6,4.3,60.0,77
Karachi,24.8607,67.0011,2026-06-30 17:00:00,31.6,61,0.2,18.9,248,999.2,66,61.9,25.7,232.0,6.9,4.4,56.0,77
Karachi,24.8607,67.0011,2026-06-30 18:00:00,30.8,65,0.0,18.6,247,999.2,21,56.8,23.9,227.0,8.5,4.6,52.0,77
Karachi,24.8607,67.0011,2026-06-30 19:00:00,30.0,70,0.0,18.4,238,999.1,47,50.1,22.0,214.0,10.7,4.9,47.0,76
Karachi,24.8607,67.0011,2026-06-30 20:00:00,29.7,73,0.1,18.2,236,999.5,13,45.8,21.3,203.0,12.0,5.1,44.0,75
Karachi,24.8607,67.0011,2026-06-30 21:00:00,29.6,75,0.0,18.8,240,1000.1,19,37.5,17.6,197.0,11.9,5.1,43.0,74
Karachi,24.8607,67.0011,2026-06-30 22:00:00,29.4,76,0.0,18.1,245,1001.0,25,38.4,17.3,192.0,10.9,5.1,44.0,73
Karachi,24.8607,67.0011,2026-06-30 23:00:00,29.3,77,0.0,17.1,253,1000.9,36,40.6,18.0,183.0,9.8,5.0,45.0,72
